episode_name,dialogue,person_scene,filtered_words,stemmed_words,pos_tags,entities
Series 09 Episode 11 – The Opening Night Excitation," Um, that sounds nice, but I’m not really hungry right now. I thought maybe we could do presents first.",Amy,"['um', 'sounds', 'nice', 'im', 'really', 'hungry', 'right', 'thought', 'maybe', 'could', 'presents', 'first']","['um', 'sound', 'nice', 'im', 'realli', 'hungri', 'right', 'thought', 'mayb', 'could', 'present', 'first']","[('um', 'INTJ'), ('sounds', 'VERB'), ('nice', 'ADJ'), ('i', 'PRON'), ('m', 'VERB'), ('really', 'ADV'), ('hungry', 'ADJ'), ('right', 'ADJ'), ('thought', 'NOUN'), ('maybe', 'ADV'), ('could', 'AUX'), ('presents', 'VERB'), ('first', 'ADV')]","[('first', 'ORDINAL')]"
Series 09 Episode 11 – The Opening Night Excitation,You mean before you give it to me?,Amy,"['mean', 'give']","['mean', 'give']","[('mean', 'VERB'), ('give', 'VERB')]",[]
Series 09 Episode 11 – The Opening Night Excitation,Of course.,Amy,['course'],['cours'],"[('course', 'NOUN')]",[]
Series 09 Episode 11 – The Opening Night Excitation," Sheldon, I know your present is for us to be intimate tonight.",Amy,"['sheldon', 'know', 'present', 'us', 'intimate', 'tonight']","['sheldon', 'know', 'present', 'us', 'intim', 'tonight']","[('sheldon', 'PROPN'), ('know', 'VERB'), ('present', 'ADJ'), ('us', 'PRON'), ('intimate', 'ADJ'), ('tonight', 'NOUN')]","[('sheldon', 'PERSON'), ('tonight', 'TIME')]"
Series 09 Episode 11 – The Opening Night Excitation,Yes.,Amy,['yes'],['ye'],"[('yes', 'INTJ')]",[]
Series 09 Episode 11 – The Opening Night Excitation,Hi.,Amy,['hi'],['hi'],"[('hi', 'INTJ')]",[]
Series 09 Episode 11 – The Opening Night Excitation," So, um, should I get under the covers with you?",Amy,"['um', 'get', 'covers']","['um', 'get', 'cover']","[('um', 'INTJ'), ('get', 'VERB'), ('covers', 'NOUN')]",[]
Series 09 Episode 11 – The Opening Night Excitation,Hi.,Amy,['hi'],['hi'],"[('hi', 'INTJ')]",[]
Series 09 Episode 11 – The Opening Night Excitation," I’m just, um, really nervous.",Amy,"['im', 'um', 'really', 'nervous']","['im', 'um', 'realli', 'nervou']","[('i', 'PRON'), ('m', 'VERB'), ('um', 'INTJ'), ('really', 'ADV'), ('nervous', 'ADJ')]",[]
Series 09 Episode 11 – The Opening Night Excitation," Well, I’ve been waiting for this for so long, I’ve just built it up in my head. I don’t know what to expect.",Amy,"['well', 'ive', 'waiting', 'long', 'ive', 'built', 'head', 'dont', 'know', 'expect']","['well', 'ive', 'wait', 'long', 'ive', 'built', 'head', 'dont', 'know', 'expect']","[('well', 'INTJ'), ('i', 'PRON'), ('ve', 'AUX'), ('waiting', 'VERB'), ('long', 'ADV'), ('i', 'PRON'), ('ve', 'AUX'), ('built', 'VERB'), ('head', 'NOUN'), ('do', 'AUX'), ('nt', 'PART'), ('know', 'VERB'), ('expect', 'VERB')]",[]
Series 09 Episode 11 – The Opening Night Excitation,Okay.,Amy,['okay'],['okay'],"[('okay', 'INTJ')]",[]
Series 09 Episode 11 – The Opening Night Excitation," Me, too.",Amy,[],[],[],[]
Series 09 Episode 11 – The Opening Night Excitation,That works for me.,Amy,['works'],['work'],"[('works', 'VERB')]",[]
Series 09 Episode 12 – The Sales Call Sublimation,What makes a best Best Buy the best Best Buy?,Amy,"['makes', 'best', 'best', 'buy', 'best', 'best', 'buy']","['make', 'best', 'best', 'buy', 'best', 'best', 'buy']","[('makes', 'VERB'), ('best', 'ADV'), ('best', 'ADJ'), ('buy', 'VERB'), ('best', 'ADV'), ('best', 'ADJ'), ('buy', 'NOUN')]",[]
Series 09 Episode 12 – The Sales Call Sublimation," Okay, well, I should unpack.",Amy,"['okay', 'well', 'unpack']","['okay', 'well', 'unpack']","[('okay', 'INTJ'), ('well', 'INTJ'), ('unpack', 'ADV')]",[]
Series 09 Episode 12 – The Sales Call Sublimation,I will. I wish you were here.,Amy,['wish'],['wish'],"[('wish', 'VERB')]",[]
Series 09 Episode 12 – The Sales Call Sublimation," Okay, I’m glad you’re not here?",Amy,"['okay', 'im', 'glad', 'youre']","['okay', 'im', 'glad', 'your']","[('okay', 'INTJ'), ('i', 'PRON'), ('m', 'VERB'), ('glad', 'ADJ'), ('you', 'PRON'), ('re', 'VERB')]",[]
Series 09 Episode 12 – The Sales Call Sublimation," Good-bye, Sheldon.",Amy,"['goodbye', 'sheldon']","['goodby', 'sheldon']","[('goodbye', 'PROPN'), ('sheldon', 'NOUN')]","[('goodbye sheldon', 'PERSON')]"
Series 09 Episode 12 – The Sales Call Sublimation," Uh, please tell me what to say next.",Amy,"['uh', 'please', 'tell', 'say', 'next']","['uh', 'pleas', 'tell', 'say', 'next']","[('uh', 'INTJ'), ('please', 'INTJ'), ('tell', 'AUX'), ('say', 'VERB'), ('next', 'ADJ')]",[]
Series 09 Episode 12 – The Sales Call Sublimation," Oh. Sheldon, thank you. That’s so romantic. But what about Rajesh? He was okay with you choosing the name?",Amy,"['oh', 'sheldon', 'thank', 'thats', 'romantic', 'rajesh', 'okay', 'choosing', 'name']","['oh', 'sheldon', 'thank', 'that', 'romant', 'rajesh', 'okay', 'choos', 'name']","[('oh', 'INTJ'), ('sheldon', 'NOUN'), ('thank', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('romantic', 'ADJ'), ('rajesh', 'NOUN'), ('okay', 'INTJ'), ('choosing', 'VERB'), ('name', 'NOUN')]",[]
Series 09 Episode 12 – The Sales Call Sublimation,All of them?,Amy,[],[],[],[]
Series 09 Episode 12 – The Sales Call Sublimation," Okay, I think I know what to say now.",Amy,"['okay', 'think', 'know', 'say']","['okay', 'think', 'know', 'say']","[('okay', 'INTJ'), ('think', 'VERB'), ('know', 'VERB'), ('say', 'VERB')]",[]
Series 09 Episode 13 – The Empathy Optimisation,Are you feeling any better?,Amy,"['feeling', 'better']","['feel', 'better']","[('feeling', 'VERB'), ('better', 'ADV')]",[]
Series 09 Episode 13 – The Empathy Optimisation," Why don’t you tell me what happened, and in a gentle, loving way, I’ll explain to you why you’re wrong.",Amy,"['dont', 'tell', 'happened', 'gentle', 'loving', 'way', 'ill', 'explain', 'youre', 'wrong']","['dont', 'tell', 'happen', 'gentl', 'love', 'way', 'ill', 'explain', 'your', 'wrong']","[('do', 'AUX'), ('nt', 'PART'), ('tell', 'VERB'), ('happened', 'VERB'), ('gentle', 'ADJ'), ('loving', 'VERB'), ('way', 'NOUN'), ('ill', 'ADV'), ('explain', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('wrong', 'ADJ')]",[]
Series 09 Episode 13 – The Empathy Optimisation," Ooh. Gentle and loving, this is gonna be tricky.",Amy,"['ooh', 'gentle', 'loving', 'gon', 'na', 'tricky']","['ooh', 'gentl', 'love', 'gon', 'na', 'tricki']","[('ooh', 'INTJ'), ('gentle', 'ADJ'), ('loving', 'VERB'), ('gon', 'NOUN'), ('na', 'ADP'), ('tricky', 'ADJ')]",[]
Series 09 Episode 13 – The Empathy Optimisation," Sheldon, when you’re sick, you can be unbearable. That’s why your friends have been known to work late or sneak out to the movies or stay at a neurobiology conference three days after it’s ended.",Amy,"['sheldon', 'youre', 'sick', 'unbearable', 'thats', 'friends', 'known', 'work', 'late', 'sneak', 'movies', 'stay', 'neurobiology', 'conference', 'three', 'days', 'ended']","['sheldon', 'your', 'sick', 'unbear', 'that', 'friend', 'known', 'work', 'late', 'sneak', 'movi', 'stay', 'neurobiolog', 'confer', 'three', 'day', 'end']","[('sheldon', 'NOUN'), ('you', 'PRON'), ('re', 'VERB'), ('sick', 'ADJ'), ('unbearable', 'ADJ'), ('that', 'SCONJ'), ('s', 'VERB'), ('friends', 'NOUN'), ('known', 'VERB'), ('work', 'NOUN'), ('late', 'ADV'), ('sneak', 'NOUN'), ('movies', 'NOUN'), ('stay', 'VERB'), ('neurobiology', 'NOUN'), ('conference', 'NOUN'), ('three', 'NUM'), ('days', 'NOUN'), ('ended', 'VERB')]","[('sheldon', 'PERSON'), ('three days', 'DATE')]"
Series 09 Episode 13 – The Empathy Optimisation," No, no, not just that. I mean, Detroit is beautiful when it’s sleeting.",Amy,"['mean', 'detroit', 'beautiful', 'sleeting']","['mean', 'detroit', 'beauti', 'sleet']","[('mean', 'VERB'), ('detroit', 'PROPN'), ('beautiful', 'ADJ'), ('sleeting', 'NOUN')]","[('detroit', 'GPE')]"
Series 09 Episode 13 – The Empathy Optimisation," Ooh, I just heard something. Might be hail, might be gunfire. Either way, I’m gonna go take pictures. Bye.",Amy,"['ooh', 'heard', 'something', 'might', 'hail', 'might', 'gunfire', 'either', 'way', 'im', 'gon', 'na', 'go', 'take', 'pictures', 'bye']","['ooh', 'heard', 'someth', 'might', 'hail', 'might', 'gunfir', 'either', 'way', 'im', 'gon', 'na', 'go', 'take', 'pictur', 'bye']","[('ooh', 'INTJ'), ('heard', 'VERB'), ('something', 'PRON'), ('might', 'AUX'), ('hail', 'NOUN'), ('might', 'AUX'), ('gunfire', 'VERB'), ('either', 'DET'), ('way', 'NOUN'), ('i', 'PRON'), ('m', 'AUX'), ('gon', 'VERB'), ('na', 'PART'), ('go', 'VERB'), ('take', 'VERB'), ('pictures', 'NOUN'), ('bye', 'ADV')]",[]
Series 09 Episode 13 – The Empathy Optimisation," I said what’s new, but sure.",Amy,"['said', 'whats', 'new', 'sure']","['said', 'what', 'new', 'sure']","[('said', 'VERB'), ('what', 'PRON'), ('s', 'VERB'), ('new', 'ADJ'), ('sure', 'ADJ')]",[]
Series 09 Episode 13 – The Empathy Optimisation,Did you refuse to apologize and act like they were stupid for being mad?,Amy,"['refuse', 'apologize', 'act', 'like', 'stupid', 'mad']","['refus', 'apolog', 'act', 'like', 'stupid', 'mad']","[('refuse', 'AUX'), ('apologize', 'VERB'), ('act', 'NOUN'), ('like', 'ADP'), ('stupid', 'ADJ'), ('mad', 'ADJ')]",[]
Series 09 Episode 13 – The Empathy Optimisation," Everyone tried to take care of you, and you were nothing but mean to them.",Amy,"['everyone', 'tried', 'take', 'care', 'nothing', 'mean']","['everyon', 'tri', 'take', 'care', 'noth', 'mean']","[('everyone', 'PRON'), ('tried', 'VERB'), ('take', 'VERB'), ('care', 'NOUN'), ('nothing', 'PRON'), ('mean', 'VERB')]",[]
Series 09 Episode 13 – The Empathy Optimisation,Who else’s side could you have been on?,Amy,"['elses', 'side', 'could']","['els', 'side', 'could']","[('elses', 'VERB'), ('side', 'NOUN'), ('could', 'AUX')]",[]
Series 09 Episode 13 – The Empathy Optimisation," Sheldon, I understand that you’re upset because you feel left out, but I don’t know why we’re even talking about this. Just apologize to them.",Amy,"['sheldon', 'understand', 'youre', 'upset', 'feel', 'left', 'dont', 'know', 'even', 'talking', 'apologize']","['sheldon', 'understand', 'your', 'upset', 'feel', 'left', 'dont', 'know', 'even', 'talk', 'apolog']","[('sheldon', 'PROPN'), ('understand', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('upset', 'ADJ'), ('feel', 'VERB'), ('left', 'ADJ'), ('do', 'AUX'), ('nt', 'PART'), ('know', 'VERB'), ('even', 'ADV'), ('talking', 'VERB'), ('apologize', 'NOUN')]","[('sheldon', 'PERSON')]"
Series 09 Episode 13 – The Empathy Optimisation,Maybe you could try apologizing because you actually feel bad. It’s called empathy. It’s something you could work on.,Amy,"['maybe', 'could', 'try', 'apologizing', 'actually', 'feel', 'bad', 'called', 'empathy', 'something', 'could', 'work']","['mayb', 'could', 'tri', 'apolog', 'actual', 'feel', 'bad', 'call', 'empathi', 'someth', 'could', 'work']","[('maybe', 'ADV'), ('could', 'AUX'), ('try', 'AUX'), ('apologizing', 'VERB'), ('actually', 'ADV'), ('feel', 'VERB'), ('bad', 'ADJ'), ('called', 'VERB'), ('empathy', 'ADJ'), ('something', 'PRON'), ('could', 'AUX'), ('work', 'VERB')]",[]
Series 09 Episode 13 – The Empathy Optimisation,Great. Now try it as if this isn’t your first day as a person.,Amy,"['great', 'try', 'isnt', 'first', 'day', 'person']","['great', 'tri', 'isnt', 'first', 'day', 'person']","[('great', 'ADJ'), ('try', 'NOUN'), ('is', 'AUX'), ('nt', 'PART'), ('first', 'ADJ'), ('day', 'NOUN'), ('person', 'NOUN')]","[('first', 'ORDINAL')]"
Series 09 Episode 13 – The Empathy Optimisation,Glad I could help.,Amy,"['glad', 'could', 'help']","['glad', 'could', 'help']","[('glad', 'ADJ'), ('could', 'AUX'), ('help', 'VERB')]",[]
Series 09 Episode 13 – The Empathy Optimisation," I feel so, so bad.",Amy,"['feel', 'bad']","['feel', 'bad']","[('feel', 'VERB'), ('bad', 'ADJ')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,Hi. Nice to meet you.,Amy,"['hi', 'nice', 'meet']","['hi', 'nice', 'meet']","[('hi', 'INTJ'), ('nice', 'ADJ'), ('meet', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,How was your trip?,Amy,['trip'],['trip'],"[('trip', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," That’s great. And look at you, sitting in Sheldon’s spot. You know, I don’t even get to sit there.",Amy,"['thats', 'great', 'look', 'sitting', 'sheldons', 'spot', 'know', 'dont', 'even', 'get', 'sit']","['that', 'great', 'look', 'sit', 'sheldon', 'spot', 'know', 'dont', 'even', 'get', 'sit']","[('that', 'PRON'), ('s', 'VERB'), ('great', 'ADJ'), ('look', 'NOUN'), ('sitting', 'VERB'), ('sheldons', 'NOUN'), ('spot', 'NOUN'), ('know', 'VERB'), ('do', 'AUX'), ('nt', 'PART'), ('even', 'ADV'), ('get', 'VERB'), ('sit', 'VERB')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,Can I have a tissue?,Amy,['tissue'],['tissu'],"[('tissue', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Well, this is so nice. He’s so excited to have you here and…",Amy,"['well', 'nice', 'hes', 'excited', 'and…']","['well', 'nice', 'he', 'excit', 'and…']","[('well', 'INTJ'), ('nice', 'ADJ'), ('he', 'PRON'), ('s', 'VERB'), ('excited', 'ADJ'), ('and', 'CCONJ'), ('…', 'PUNCT')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," S, s, si, size me up?",Amy,"['si', 'size']","['si', 'size']","[('si', 'PROPN'), ('size', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Well, I, I’m, I’m sure you’ll like me once you get to know me.",Amy,"['well', 'im', 'im', 'sure', 'youll', 'like', 'get', 'know']","['well', 'im', 'im', 'sure', 'youll', 'like', 'get', 'know']","[('well', 'INTJ'), ('i', 'PRON'), ('m', 'VERB'), ('i', 'PRON'), ('m', 'VERB'), ('sure', 'ADJ'), ('you', 'PRON'), ('ll', 'AUX'), ('like', 'INTJ'), ('get', 'VERB'), ('know', 'VERB')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,I’m curious. Why do you call Sheldon Moon Pie?,Amy,"['im', 'curious', 'call', 'sheldon', 'moon', 'pie']","['im', 'curiou', 'call', 'sheldon', 'moon', 'pie']","[('i', 'PRON'), ('m', 'VERB'), ('curious', 'ADJ'), ('call', 'NOUN'), ('sheldon', 'PROPN'), ('moon', 'PROPN'), ('pie', 'NOUN')]","[('sheldon moon', 'ORG')]"
Series 09 Episode 14 – The Meemaw Materialisation," Oh, well, you know, now, now that I’m hearing it, it does sound familiar.",Amy,"['oh', 'well', 'know', 'im', 'hearing', 'sound', 'familiar']","['oh', 'well', 'know', 'im', 'hear', 'sound', 'familiar']","[('oh', 'INTJ'), ('well', 'INTJ'), ('know', 'INTJ'), ('i', 'PRON'), ('m', 'AUX'), ('hearing', 'VERB'), ('sound', 'VERB'), ('familiar', 'ADJ')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Well, now I know.",Amy,"['well', 'know']","['well', 'know']","[('well', 'INTJ'), ('know', 'VERB')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," I have a relationship and a full-time career, too.",Amy,"['relationship', 'fulltime', 'career']","['relationship', 'fulltim', 'career']","[('relationship', 'NOUN'), ('fulltime', 'ADJ'), ('career', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Why not? You, you just said it’s okay for her to work.",Amy,"['said', 'okay', 'work']","['said', 'okay', 'work']","[('said', 'VERB'), ('okay', 'INTJ'), ('work', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Look, I, I get that you’re protective of your grandson, but he’s an adult now. Maybe I understand what he needs better than you do.",Amy,"['look', 'get', 'youre', 'protective', 'grandson', 'hes', 'adult', 'maybe', 'understand', 'needs', 'better']","['look', 'get', 'your', 'protect', 'grandson', 'he', 'adult', 'mayb', 'understand', 'need', 'better']","[('look', 'VERB'), ('get', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('protective', 'ADJ'), ('grandson', 'NOUN'), ('he', 'PRON'), ('s', 'VERB'), ('adult', 'NOUN'), ('maybe', 'ADV'), ('understand', 'VERB'), ('needs', 'NOUN'), ('better', 'ADV')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,Thank you.,Amy,['thank'],['thank'],"[('thank', 'VERB')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Well, maybe I don’t like you either.",Amy,"['well', 'maybe', 'dont', 'like', 'either']","['well', 'mayb', 'dont', 'like', 'either']","[('well', 'INTJ'), ('maybe', 'ADV'), ('do', 'AUX'), ('nt', 'PART'), ('like', 'VERB'), ('either', 'ADV')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,I think I should leave.,Amy,"['think', 'leave']","['think', 'leav']","[('think', 'VERB'), ('leave', 'VERB')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," The minute you left the room, your precious meemaw started giving me a really hard time. I don’t need this.",Amy,"['minute', 'left', 'room', 'precious', 'meemaw', 'started', 'giving', 'really', 'hard', 'time', 'dont', 'need']","['minut', 'left', 'room', 'preciou', 'meemaw', 'start', 'give', 'realli', 'hard', 'time', 'dont', 'need']","[('minute', 'NOUN'), ('left', 'VERB'), ('room', 'NOUN'), ('precious', 'ADJ'), ('meemaw', 'NOUN'), ('started', 'VERB'), ('giving', 'VERB'), ('really', 'ADV'), ('hard', 'ADJ'), ('time', 'NOUN'), ('do', 'AUX'), ('nt', 'PART'), ('need', 'VERB')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,What ring?,Amy,['ring'],['ring'],"[('ring', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,You have an engagement ring?,Amy,"['engagement', 'ring']","['engag', 'ring']","[('engagement', 'NOUN'), ('ring', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Penny, did you know about this?",Amy,"['penny', 'know']","['penni', 'know']","[('penny', 'PROPN'), ('know', 'PROPN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,When did you get an engagement ring?,Amy,"['get', 'engagement', 'ring']","['get', 'engag', 'ring']","[('get', 'VERB'), ('engagement', 'NOUN'), ('ring', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Sheldon, will you please tell your grandmother to stay out of this?",Amy,"['sheldon', 'please', 'tell', 'grandmother', 'stay']","['sheldon', 'pleas', 'tell', 'grandmoth', 'stay']","[('sheldon', 'PROPN'), ('please', 'INTJ'), ('tell', 'VERB'), ('grandmother', 'NOUN'), ('stay', 'VERB')]","[('sheldon', 'PERSON')]"
Series 09 Episode 14 – The Meemaw Materialisation," Who said I even want to be engaged to him? And if I do, I, I don’t need your hand-me-downs.",Amy,"['said', 'even', 'want', 'engaged', 'dont', 'need', 'handmedowns']","['said', 'even', 'want', 'engag', 'dont', 'need', 'handmedown']","[('said', 'VERB'), ('even', 'ADV'), ('want', 'VERB'), ('engaged', 'VERB'), ('do', 'AUX'), ('nt', 'PART'), ('need', 'VERB'), ('handmedowns', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,Don’t speak to him like he’s a child.,Amy,"['dont', 'speak', 'like', 'hes', 'child']","['dont', 'speak', 'like', 'he', 'child']","[('do', 'AUX'), ('nt', 'PART'), ('speak', 'VERB'), ('like', 'SCONJ'), ('he', 'PRON'), ('s', 'VERB'), ('child', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Look, I know you think I’m not right for Sheldon, but trust me, I’m his best shot. You have no idea how much I put up with.",Amy,"['look', 'know', 'think', 'im', 'right', 'sheldon', 'trust', 'im', 'best', 'shot', 'idea', 'much', 'put']","['look', 'know', 'think', 'im', 'right', 'sheldon', 'trust', 'im', 'best', 'shot', 'idea', 'much', 'put']","[('look', 'VERB'), ('know', 'ADJ'), ('think', 'VERB'), ('i', 'PRON'), ('m', 'VERB'), ('right', 'ADJ'), ('sheldon', 'PROPN'), ('trust', 'PROPN'), ('i', 'PRON'), ('m', 'VERB'), ('best', 'ADV'), ('shot', 'VERB'), ('idea', 'NOUN'), ('much', 'ADV'), ('put', 'VERB')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,Really? You know what it’s like to have date night ruined because Google changed their font?,Amy,"['really', 'know', 'like', 'date', 'night', 'ruined', 'google', 'changed', 'font']","['realli', 'know', 'like', 'date', 'night', 'ruin', 'googl', 'chang', 'font']","[('really', 'ADV'), ('know', 'VERB'), ('like', 'ADP'), ('date', 'NOUN'), ('night', 'NOUN'), ('ruined', 'VERB'), ('google', 'PROPN'), ('changed', 'VERB'), ('font', 'ADV')]","[('google', 'ORG')]"
Series 09 Episode 14 – The Meemaw Materialisation,Really?,Amy,['really'],['realli'],"[('really', 'ADV')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Well, if you understand, then why are you giving me such a hard time?",Amy,"['well', 'understand', 'giving', 'hard', 'time']","['well', 'understand', 'give', 'hard', 'time']","[('well', 'INTJ'), ('understand', 'VERB'), ('giving', 'VERB'), ('hard', 'ADJ'), ('time', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," Oh, Sheldon, thank you.",Amy,"['oh', 'sheldon', 'thank']","['oh', 'sheldon', 'thank']","[('oh', 'INTJ'), ('sheldon', 'NOUN'), ('thank', 'NOUN')]",[]
Series 09 Episode 14 – The Meemaw Materialisation,I think what Sheldon means to say is we’ve both grown together. Isn’t that right?,Amy,"['think', 'sheldon', 'means', 'say', 'weve', 'grown', 'together', 'isnt', 'right']","['think', 'sheldon', 'mean', 'say', 'weve', 'grown', 'togeth', 'isnt', 'right']","[('think', 'VERB'), ('sheldon', 'NOUN'), ('means', 'VERB'), ('say', 'VERB'), ('we', 'PRON'), ('ve', 'AUX'), ('grown', 'VERB'), ('together', 'ADV'), ('is', 'AUX'), ('nt', 'PART'), ('right', 'ADJ')]",[]
Series 09 Episode 14 – The Meemaw Materialisation," So if he wanted to give me that engagement ring, we would have your blessing?",Amy,"['wanted', 'give', 'engagement', 'ring', 'would', 'blessing']","['want', 'give', 'engag', 'ring', 'would', 'bless']","[('wanted', 'VERB'), ('give', 'VERB'), ('engagement', 'NOUN'), ('ring', 'NOUN'), ('would', 'AUX'), ('blessing', 'VERB')]",[]
Series 09 Episode 15 – The Valentino Submergence," Okay, and we are live in 22 minutes.",Amy,"['okay', 'live', '22', 'minutes']","['okay', 'live', '22', 'minut']","[('okay', 'INTJ'), ('live', 'VERB'), ('22', 'NUM'), ('minutes', 'NOUN')]","[('22 minutes', 'TIME')]"
Series 09 Episode 15 – The Valentino Submergence," People who are fans of an Internet show about flags? Trust me, they’re around.",Amy,"['people', 'fans', 'internet', 'show', 'flags', 'trust', 'theyre', 'around']","['peopl', 'fan', 'internet', 'show', 'flag', 'trust', 'theyr', 'around']","[('people', 'NOUN'), ('fans', 'NOUN'), ('internet', 'NOUN'), ('show', 'NOUN'), ('flags', 'VERB'), ('trust', 'VERB'), ('they', 'PRON'), ('re', 'VERB'), ('around', 'ADV')]",[]
Series 09 Episode 15 – The Valentino Submergence,What do you mean?,Amy,['mean'],['mean'],"[('mean', 'VERB')]",[]
Series 09 Episode 15 – The Valentino Submergence,Oh. That is so sweet.,Amy,"['oh', 'sweet']","['oh', 'sweet']","[('oh', 'INTJ'), ('sweet', 'ADJ')]",[]
Series 09 Episode 15 – The Valentino Submergence,Catchy.,Amy,['catchy'],['catchi'],"[('catchy', 'PROPN')]",[]
Series 09 Episode 15 – The Valentino Submergence," Okay, we are live in five, four, three, oh, wait, oh shoot, I already pushed the button. Never mind, we’re live.",Amy,"['okay', 'live', 'five', 'four', 'three', 'oh', 'wait', 'oh', 'shoot', 'already', 'pushed', 'button', 'never', 'mind', 'live']","['okay', 'live', 'five', 'four', 'three', 'oh', 'wait', 'oh', 'shoot', 'alreadi', 'push', 'button', 'never', 'mind', 'live']","[('okay', 'INTJ'), ('live', 'VERB'), ('five', 'NUM'), ('four', 'NUM'), ('three', 'NUM'), ('oh', 'INTJ'), ('wait', 'VERB'), ('oh', 'INTJ'), ('shoot', 'VERB'), ('already', 'ADV'), ('pushed', 'VERB'), ('button', 'NOUN'), ('never', 'ADV'), ('mind', 'VERB'), ('live', 'ADV')]",[]
Series 09 Episode 15 – The Valentino Submergence,And Dr. Amy Farrah Fowler present…,Amy,"['dr', 'amy', 'farrah', 'fowler', 'present…']","['dr', 'ami', 'farrah', 'fowler', 'present…']","[('dr', 'PROPN'), ('amy', 'PROPN'), ('farrah', 'PROPN'), ('fowler', 'PROPN'), ('present', 'ADJ'), ('…', 'PUNCT')]","[('dr amy farrah fowler', 'PERSON')]"
Series 09 Episode 15 – The Valentino Submergence," Consider tonight’s episode a Valentine’s Day gift for you, our viewers.",Amy,"['consider', 'tonights', 'episode', 'valentines', 'day', 'gift', 'viewers']","['consid', 'tonight', 'episod', 'valentin', 'day', 'gift', 'viewer']","[('consider', 'VERB'), ('tonights', 'NOUN'), ('episode', 'NOUN'), ('valentines', 'NOUN'), ('day', 'NOUN'), ('gift', 'NOUN'), ('viewers', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence," Since we’re live, you’ll finally be able to reach out to us with your flag thoughts and flag questions.",Amy,"['since', 'live', 'youll', 'finally', 'able', 'reach', 'us', 'flag', 'thoughts', 'flag', 'questions']","['sinc', 'live', 'youll', 'final', 'abl', 'reach', 'us', 'flag', 'thought', 'flag', 'question']","[('since', 'SCONJ'), ('live', 'ADV'), ('you', 'PRON'), ('ll', 'AUX'), ('finally', 'ADV'), ('able', 'ADJ'), ('reach', 'VERB'), ('us', 'PRON'), ('flag', 'NOUN'), ('thoughts', 'NOUN'), ('flag', 'NOUN'), ('questions', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence," No, I just blink a lot, it’s not Morse code for rescue me. Oh, uh, ok, uh, here’s our first call. Hello, and welcome to Fun With Flags. What’s your question?",Amy,"['blink', 'lot', 'morse', 'code', 'rescue', 'oh', 'uh', 'ok', 'uh', 'heres', 'first', 'call', 'hello', 'welcome', 'fun', 'flags', 'whats', 'question']","['blink', 'lot', 'mors', 'code', 'rescu', 'oh', 'uh', 'ok', 'uh', 'here', 'first', 'call', 'hello', 'welcom', 'fun', 'flag', 'what', 'question']","[('blink', 'VERB'), ('lot', 'NOUN'), ('morse', 'NOUN'), ('code', 'NOUN'), ('rescue', 'NOUN'), ('oh', 'INTJ'), ('uh', 'INTJ'), ('ok', 'INTJ'), ('uh', 'INTJ'), ('heres', 'NOUN'), ('first', 'ADV'), ('call', 'VERB'), ('hello', 'INTJ'), ('welcome', 'VERB'), ('fun', 'NOUN'), ('flags', 'NOUN'), ('what', 'PRON'), ('s', 'VERB'), ('question', 'NOUN')]","[('first', 'ORDINAL')]"
Series 09 Episode 15 – The Valentino Submergence,Rajesh?,Amy,['rajesh'],['rajesh'],"[('rajesh', 'VERB')]",[]
