episode_name,dialogue,person_scene,stemmed_words,pos_tags,entities,filtered_words
Series 10 Episode 04 – The Cohabitation Experimentation," Sheldon, I understand your apprehension, but let me appeal to the scientist in you. Given the five-week end date, isn’t it the perfect opportunity to consider this an experiment and collect data on our compatibility?",Amy,"['sheldon', 'understand', 'apprehens', 'let', 'appeal', 'scientist', 'given', 'fiveweek', 'end', 'date', 'isnt', 'perfect', 'opportun', 'consid', 'experi', 'collect', 'data', 'compat']","[('sheldon', 'PROPN'), ('understand', 'VERB'), ('apprehension', 'NOUN'), ('let', 'VERB'), ('appeal', 'NOUN'), ('scientist', 'NOUN'), ('given', 'VERB'), ('fiveweek', 'NOUN'), ('end', 'NOUN'), ('date', 'NOUN'), ('is', 'AUX'), ('nt', 'PART'), ('perfect', 'ADJ'), ('opportunity', 'NOUN'), ('consider', 'VERB'), ('experiment', 'NOUN'), ('collect', 'VERB'), ('data', 'NOUN'), ('compatibility', 'NOUN')]","[('sheldon understand', 'PERSON')]","['sheldon', 'understand', 'apprehension', 'let', 'appeal', 'scientist', 'given', 'fiveweek', 'end', 'date', 'isnt', 'perfect', 'opportunity', 'consider', 'experiment', 'collect', 'data', 'compatibility']"
Series 10 Episode 04 – The Cohabitation Experimentation," So, is that a yes?",Amy,['ye'],"[('yes', 'INTJ')]",[],['yes']
Series 10 Episode 04 – The Cohabitation Experimentation," Sheldon, what do you think?",Amy,"['sheldon', 'think']","[('sheldon', 'PROPN'), ('think', 'VERB')]","[('sheldon', 'PERSON')]","['sheldon', 'think']"
Series 10 Episode 04 – The Cohabitation Experimentation,Seriously?,Amy,['serious'],"[('seriously', 'ADV')]",[],['seriously']
Series 10 Episode 04 – The Cohabitation Experimentation,Oh. This is so exciting.,Amy,"['oh', 'excit']","[('oh', 'INTJ'), ('exciting', 'ADJ')]",[],"['oh', 'exciting']"
Series 10 Episode 04 – The Cohabitation Experimentation,You’ve been roommates with Sheldon forever. Do you have any advice?,Amy,"['youv', 'roommat', 'sheldon', 'forev', 'advic']","[('you', 'PRON'), ('ve', 'VERB'), ('roommates', 'NOUN'), ('sheldon', 'PROPN'), ('forever', 'ADV'), ('advice', 'NOUN')]",[],"['youve', 'roommates', 'sheldon', 'forever', 'advice']"
Series 10 Episode 04 – The Cohabitation Experimentation,I don’t know. I didn’t count.,Amy,"['dont', 'know', 'didnt', 'count']","[('do', 'AUX'), ('nt', 'PART'), ('know', 'VERB'), ('did', 'AUX'), ('nt', 'PART'), ('count', 'VERB')]",[],"['dont', 'know', 'didnt', 'count']"
Series 10 Episode 04 – The Cohabitation Experimentation," That’s me. Listen, you and I are gonna be sharing a bed. You know, this is uncharted territory for both of us. How are you feeling about that?",Amy,"['that', 'listen', 'gon', 'na', 'share', 'bed', 'know', 'unchart', 'territori', 'us', 'feel']","[('that', 'PRON'), ('s', 'AUX'), ('listen', 'VERB'), ('gon', 'VERB'), ('na', 'ADP'), ('sharing', 'VERB'), ('bed', 'NOUN'), ('know', 'VERB'), ('uncharted', 'ADJ'), ('territory', 'NOUN'), ('us', 'PRON'), ('feeling', 'VERB')]",[],"['thats', 'listen', 'gon', 'na', 'sharing', 'bed', 'know', 'uncharted', 'territory', 'us', 'feeling']"
Series 10 Episode 04 – The Cohabitation Experimentation," Well, if you’re nervous about the sleeping arrangements, maybe we should talk about it.",Amy,"['well', 'your', 'nervou', 'sleep', 'arrang', 'mayb', 'talk']","[('well', 'INTJ'), ('you', 'PRON'), ('re', 'AUX'), ('nervous', 'ADJ'), ('sleeping', 'VERB'), ('arrangements', 'NOUN'), ('maybe', 'ADV'), ('talk', 'VERB')]",[],"['well', 'youre', 'nervous', 'sleeping', 'arrangements', 'maybe', 'talk']"
Series 10 Episode 04 – The Cohabitation Experimentation," Well, I imagine one of your concerns might be coital expectations. ",Amy,"['well', 'imagin', 'one', 'concern', 'might', 'coital', 'expect']","[('well', 'INTJ'), ('imagine', 'VERB'), ('one', 'NUM'), ('concerns', 'NOUN'), ('might', 'AUX'), ('coital', 'ADJ'), ('expectations', 'NOUN')]","[('one', 'CARDINAL')]","['well', 'imagine', 'one', 'concerns', 'might', 'coital', 'expectations']"
Series 10 Episode 04 – The Cohabitation Experimentation," Look, I know this experiment is a big step outside of your comfort zone. So why don’t we take being physical off the table and maybe later on, once we’re more settled in, we can revisit it.",Amy,"['look', 'know', 'experi', 'big', 'step', 'outsid', 'comfort', 'zone', 'dont', 'take', 'physic', 'tabl', 'mayb', 'later', 'settl', 'revisit']","[('look', 'VERB'), ('know', 'ADJ'), ('experiment', 'NOUN'), ('big', 'ADJ'), ('step', 'NOUN'), ('outside', 'ADP'), ('comfort', 'PROPN'), ('zone', 'NOUN'), ('do', 'AUX'), ('nt', 'PART'), ('take', 'VERB'), ('physical', 'ADJ'), ('table', 'NOUN'), ('maybe', 'ADV'), ('later', 'ADV'), ('settled', 'VERB'), ('revisit', 'NOUN')]",[],"['look', 'know', 'experiment', 'big', 'step', 'outside', 'comfort', 'zone', 'dont', 'take', 'physical', 'table', 'maybe', 'later', 'settled', 'revisit']"
Series 10 Episode 04 – The Cohabitation Experimentation," I’ve never lived with someone, either. This is a lot for me, too.",Amy,"['ive', 'never', 'live', 'someon', 'either', 'lot']","[('i', 'PRON'), ('ve', 'AUX'), ('never', 'ADV'), ('lived', 'VERB'), ('someone', 'PRON'), ('either', 'DET'), ('lot', 'NOUN')]",[],"['ive', 'never', 'lived', 'someone', 'either', 'lot']"
Series 10 Episode 04 – The Cohabitation Experimentation,Good call. Seeing your Teen Titans underwear really got my motor running.,Amy,"['good', 'call', 'see', 'teen', 'titan', 'underwear', 'realli', 'got', 'motor', 'run']","[('good', 'ADJ'), ('call', 'NOUN'), ('seeing', 'VERB'), ('teen', 'NOUN'), ('titans', 'PROPN'), ('underwear', 'NOUN'), ('really', 'ADV'), ('got', 'VERB'), ('motor', 'NOUN'), ('running', 'VERB')]",[],"['good', 'call', 'seeing', 'teen', 'titans', 'underwear', 'really', 'got', 'motor', 'running']"
Series 10 Episode 04 – The Cohabitation Experimentation,Thank you.,Amy,['thank'],"[('thank', 'VERB')]",[],['thank']
Series 10 Episode 04 – The Cohabitation Experimentation,Shall we?,Amy,['shall'],"[('shall', 'AUX')]",[],['shall']
Series 10 Episode 04 – The Cohabitation Experimentation," Come on, Sheldon.",Amy,"['come', 'sheldon']","[('come', 'VERB'), ('sheldon', 'NOUN')]","[('come sheldon', 'PERSON')]","['come', 'sheldon']"
Series 10 Episode 04 – The Cohabitation Experimentation," Well, that’s it. For the next five weeks, we are officially living together.",Amy,"['well', 'that', 'next', 'five', 'week', 'offici', 'live', 'togeth']","[('well', 'INTJ'), ('that', 'PRON'), ('s', 'VERB'), ('next', 'ADJ'), ('five', 'NUM'), ('weeks', 'NOUN'), ('officially', 'ADV'), ('living', 'VERB'), ('together', 'ADV')]","[('next five weeks', 'DATE')]","['well', 'thats', 'next', 'five', 'weeks', 'officially', 'living', 'together']"
Series 10 Episode 04 – The Cohabitation Experimentation,Doesn’t matter to me. Your choice.,Amy,"['doesnt', 'matter', 'choic']","[('does', 'AUX'), ('nt', 'PART'), ('matter', 'VERB'), ('choice', 'NOUN')]",[],"['doesnt', 'matter', 'choice']"
Series 10 Episode 04 – The Cohabitation Experimentation," Well, Sheldon, I really appreciate that, but these things mean more to you than they do to me, so whatever you want.",Amy,"['well', 'sheldon', 'realli', 'appreci', 'thing', 'mean', 'whatev', 'want']","[('well', 'INTJ'), ('sheldon', 'NOUN'), ('really', 'ADV'), ('appreciate', 'VERB'), ('things', 'NOUN'), ('mean', 'VERB'), ('whatever', 'PRON'), ('want', 'VERB')]",[],"['well', 'sheldon', 'really', 'appreciate', 'things', 'mean', 'whatever', 'want']"
Series 10 Episode 04 – The Cohabitation Experimentation," Well, I’m not refusing. I’m just trying to be considerate.",Amy,"['well', 'im', 'refus', 'im', 'tri', 'consider']","[('well', 'INTJ'), ('i', 'PRON'), ('m', 'AUX'), ('refusing', 'VERB'), ('i', 'PRON'), ('m', 'AUX'), ('trying', 'VERB'), ('considerate', 'NOUN')]",[],"['well', 'im', 'refusing', 'im', 'trying', 'considerate']"
Series 10 Episode 04 – The Cohabitation Experimentation," Sheldon, will you please just pick a side?",Amy,"['sheldon', 'pleas', 'pick', 'side']","[('sheldon', 'PROPN'), ('please', 'INTJ'), ('pick', 'VERB'), ('side', 'NOUN')]","[('sheldon please', 'ORG')]","['sheldon', 'please', 'pick', 'side']"
Series 10 Episode 04 – The Cohabitation Experimentation,Great. That’s your side.,Amy,"['great', 'that', 'side']","[('great', 'ADJ'), ('that', 'PRON'), ('s', 'VERB'), ('side', 'NOUN')]",[],"['great', 'thats', 'side']"
Series 10 Episode 04 – The Cohabitation Experimentation," Okay, I’ll take that side.",Amy,"['okay', 'ill', 'take', 'side']","[('okay', 'INTJ'), ('ill', 'ADJ'), ('take', 'VERB'), ('side', 'NOUN')]",[],"['okay', 'ill', 'take', 'side']"
Series 10 Episode 04 – The Cohabitation Experimentation,Rising rapidly.,Amy,"['rise', 'rapidli']","[('rising', 'VERB'), ('rapidly', 'ADV')]",[],"['rising', 'rapidly']"
Series 10 Episode 04 – The Cohabitation Experimentation,Okay. What if we do this?,Amy,['okay'],"[('okay', 'INTJ')]",[],['okay']
Series 10 Episode 04 – The Cohabitation Experimentation,Great.,Amy,['great'],"[('great', 'ADJ')]",[],['great']
Series 10 Episode 04 – The Cohabitation Experimentation,Comfy?,Amy,['comfi'],"[('comfy', 'VERB')]",[],['comfy']
Series 10 Episode 04 – The Cohabitation Experimentation," Sheldon? I know we took coitus off the table, but I was wondering how you feel about other forms of intimacy, such as snuggling.",Amy,"['sheldon', 'know', 'took', 'coitu', 'tabl', 'wonder', 'feel', 'form', 'intimaci', 'snuggl']","[('sheldon', 'PROPN'), ('know', 'PROPN'), ('took', 'VERB'), ('coitus', 'NOUN'), ('table', 'NOUN'), ('wondering', 'VERB'), ('feel', 'VERB'), ('forms', 'NOUN'), ('intimacy', 'NOUN'), ('snuggling', 'NOUN')]","[('sheldon', 'PERSON')]","['sheldon', 'know', 'took', 'coitus', 'table', 'wondering', 'feel', 'forms', 'intimacy', 'snuggling']"
Series 10 Episode 04 – The Cohabitation Experimentation," Sheldon, I’ve made more than enough accommodations for you. We’re both grown adults, we’ve been far more intimate than this. If you don’t want to snuggle, fine, but we’re not building a pillow wall.",Amy,"['sheldon', 'ive', 'made', 'enough', 'accommod', 'grown', 'adult', 'weve', 'far', 'intim', 'dont', 'want', 'snuggl', 'fine', 'build', 'pillow', 'wall']","[('sheldon', 'PROPN'), ('i', 'PRON'), ('ve', 'AUX'), ('made', 'VERB'), ('enough', 'ADJ'), ('accommodations', 'NOUN'), ('grown', 'VERB'), ('adults', 'NOUN'), ('we', 'PRON'), ('ve', 'VERB'), ('far', 'ADV'), ('intimate', 'ADJ'), ('do', 'AUX'), ('nt', 'PART'), ('want', 'VERB'), ('snuggle', 'ADJ'), ('fine', 'ADJ'), ('building', 'NOUN'), ('pillow', 'NOUN'), ('wall', 'NOUN')]","[('sheldon', 'PERSON')]","['sheldon', 'ive', 'made', 'enough', 'accommodations', 'grown', 'adults', 'weve', 'far', 'intimate', 'dont', 'want', 'snuggle', 'fine', 'building', 'pillow', 'wall']"
Series 10 Episode 04 – The Cohabitation Experimentation," Oh, oh, oh.",Amy,"['oh', 'oh', 'oh']","[('oh', 'INTJ'), ('oh', 'INTJ'), ('oh', 'INTJ')]",[],"['oh', 'oh', 'oh']"
Series 10 Episode 04 – The Cohabitation Experimentation,Hang on.,Amy,['hang'],"[('hang', 'VERB')]",[],['hang']
Series 10 Episode 04 – The Cohabitation Experimentation,I’m so sore. I don’t think I slept two minutes last night.,Amy,"['im', 'sore', 'dont', 'think', 'slept', 'two', 'minut', 'last', 'night']","[('i', 'PRON'), ('m', 'VERB'), ('sore', 'ADJ'), ('do', 'AUX'), ('nt', 'PART'), ('think', 'VERB'), ('slept', 'VERB'), ('two', 'NUM'), ('minutes', 'NOUN'), ('last', 'ADJ'), ('night', 'NOUN')]","[('two minutes last night', 'TIME')]","['im', 'sore', 'dont', 'think', 'slept', 'two', 'minutes', 'last', 'night']"
Series 10 Episode 04 – The Cohabitation Experimentation,It’s not what you think.,Amy,['think'],"[('think', 'VERB')]",[],['think']
Series 10 Episode 04 – The Cohabitation Experimentation,I don’t know if I can make it through five weeks living with him.,Amy,"['dont', 'know', 'make', 'five', 'week', 'live']","[('do', 'AUX'), ('nt', 'PART'), ('know', 'VERB'), ('make', 'VERB'), ('five', 'NUM'), ('weeks', 'NOUN'), ('living', 'VERB')]","[('five weeks', 'DATE')]","['dont', 'know', 'make', 'five', 'weeks', 'living']"
Series 10 Episode 04 – The Cohabitation Experimentation,Miserable and exhausted.,Amy,"['miser', 'exhaust']","[('miserable', 'ADJ'), ('exhausted', 'VERB')]",[],"['miserable', 'exhausted']"
Series 10 Episode 04 – The Cohabitation Experimentation," Well, I didn’t, and it’s your fault.",Amy,"['well', 'didnt', 'fault']","[('well', 'INTJ'), ('did', 'AUX'), ('nt', 'PART'), ('fault', 'VERB')]",[],"['well', 'didnt', 'fault']"
Series 10 Episode 04 – The Cohabitation Experimentation," Sheldon, maybe living together is a bad idea.",Amy,"['sheldon', 'mayb', 'live', 'togeth', 'bad', 'idea']","[('sheldon', 'PROPN'), ('maybe', 'ADV'), ('living', 'VERB'), ('together', 'ADV'), ('bad', 'ADJ'), ('idea', 'NOUN')]","[('sheldon maybe', 'PERSON')]","['sheldon', 'maybe', 'living', 'together', 'bad', 'idea']"
Series 10 Episode 04 – The Cohabitation Experimentation,The kind who almost put a pillow over your face last night.,Amy,"['kind', 'almost', 'put', 'pillow', 'face', 'last', 'night']","[('kind', 'ADV'), ('almost', 'ADV'), ('put', 'VERB'), ('pillow', 'NOUN'), ('face', 'NOUN'), ('last', 'ADJ'), ('night', 'NOUN')]","[('last night', 'TIME')]","['kind', 'almost', 'put', 'pillow', 'face', 'last', 'night']"
Series 10 Episode 04 – The Cohabitation Experimentation," I’m sorry, are you questioning my integrity as a scientist?",Amy,"['im', 'sorri', 'question', 'integr', 'scientist']","[('i', 'PRON'), ('m', 'VERB'), ('sorry', 'ADJ'), ('questioning', 'VERB'), ('integrity', 'NOUN'), ('scientist', 'NOUN')]",[],"['im', 'sorry', 'questioning', 'integrity', 'scientist']"
Series 10 Episode 04 – The Cohabitation Experimentation," What would a theoretical physicist understand about an experiment anyway? I mean, you wouldn’t know a confounding variable if two of them hit you in the face at the same time. And you don’t even get that joke, ’cause you don’t even work with confounding variables.",Amy,"['would', 'theoret', 'physicist', 'understand', 'experi', 'anyway', 'mean', 'wouldnt', 'know', 'confound', 'variabl', 'two', 'hit', 'face', 'time', 'dont', 'even', 'get', 'joke', 'caus', 'dont', 'even', 'work', 'confound', 'variabl']","[('would', 'AUX'), ('theoretical', 'ADJ'), ('physicist', 'NOUN'), ('understand', 'VERB'), ('experiment', 'NOUN'), ('anyway', 'ADV'), ('mean', 'VERB'), ('would', 'AUX'), ('nt', 'PART'), ('know', 'VERB'), ('confounding', 'VERB'), ('variable', 'ADJ'), ('two', 'NUM'), ('hit', 'VERB'), ('face', 'NOUN'), ('time', 'NOUN'), ('do', 'AUX'), ('nt', 'PART'), ('even', 'ADV'), ('get', 'VERB'), ('joke', 'NOUN'), ('cause', 'NOUN'), ('do', 'AUX'), ('nt', 'PART'), ('even', 'ADV'), ('work', 'VERB'), ('confounding', 'VERB'), ('variables', 'NOUN')]","[('two', 'CARDINAL')]","['would', 'theoretical', 'physicist', 'understand', 'experiment', 'anyway', 'mean', 'wouldnt', 'know', 'confounding', 'variable', 'two', 'hit', 'face', 'time', 'dont', 'even', 'get', 'joke', 'cause', 'dont', 'even', 'work', 'confounding', 'variables']"
Series 10 Episode 04 – The Cohabitation Experimentation," Oh, you heard me. Your experimental bona fides are laughable.",Amy,"['oh', 'heard', 'experiment', 'bona', 'fide', 'laughabl']","[('oh', 'INTJ'), ('heard', 'VERB'), ('experimental', 'ADJ'), ('bona', 'PROPN'), ('fides', 'VERB'), ('laughable', 'ADJ')]",[],"['oh', 'heard', 'experimental', 'bona', 'fides', 'laughable']"
Series 10 Episode 04 – The Cohabitation Experimentation,Can’t make fun of something that’s a null set.,Amy,"['cant', 'make', 'fun', 'someth', 'that', 'null', 'set']","[('ca', 'AUX'), ('nt', 'PART'), ('make', 'VERB'), ('fun', 'ADJ'), ('something', 'PRON'), ('that', 'PRON'), ('s', 'VERB'), ('null', 'ADJ'), ('set', 'NOUN')]",[],"['cant', 'make', 'fun', 'something', 'thats', 'null', 'set']"
Series 10 Episode 04 – The Cohabitation Experimentation," Well, for science, maybe I will.",Amy,"['well', 'scienc', 'mayb']","[('well', 'INTJ'), ('science', 'NOUN'), ('maybe', 'ADV')]",[],"['well', 'science', 'maybe']"
Series 10 Episode 04 – The Cohabitation Experimentation,Fine.,Amy,['fine'],"[('fine', 'ADJ')]",[],['fine']
Series 10 Episode 04 – The Cohabitation Experimentation,Good.,Amy,['good'],"[('good', 'ADJ')]",[],['good']
Series 10 Episode 04 – The Cohabitation Experimentation,Do you want to go to our place and make out?,Amy,"['want', 'go', 'place', 'make']","[('want', 'VERB'), ('go', 'VERB'), ('place', 'NOUN'), ('make', 'VERB')]",[],"['want', 'go', 'place', 'make']"
Series 10 Episode 05 – The Hot Tub Contamination," I told you, you can’t regulate every aspect of our lives.",Amy,"['told', 'cant', 'regul', 'everi', 'aspect', 'live']","[('told', 'VERB'), ('ca', 'AUX'), ('nt', 'PART'), ('regulate', 'VERB'), ('every', 'DET'), ('aspect', 'NOUN'), ('lives', 'VERB')]",[],"['told', 'cant', 'regulate', 'every', 'aspect', 'lives']"
Series 10 Episode 05 – The Hot Tub Contamination,I’m sorry for bringing this over here. ,Amy,"['im', 'sorri', 'bring']","[('i', 'PRON'), ('m', 'VERB'), ('sorry', 'ADJ'), ('bringing', 'VERB')]",[],"['im', 'sorry', 'bringing']"
Series 10 Episode 05 – The Hot Tub Contamination," Sheldon, I understand that you like things a certain way and I’m willing to make some concessions, but you have to be open to compromise.",Amy,"['sheldon', 'understand', 'like', 'thing', 'certain', 'way', 'im', 'will', 'make', 'concess', 'open', 'compromis']","[('sheldon', 'PROPN'), ('understand', 'VERB'), ('like', 'ADP'), ('things', 'NOUN'), ('certain', 'ADJ'), ('way', 'NOUN'), ('i', 'PRON'), ('m', 'VERB'), ('willing', 'ADJ'), ('make', 'VERB'), ('concessions', 'NOUN'), ('open', 'ADJ'), ('compromise', 'NOUN')]","[('sheldon', 'PERSON')]","['sheldon', 'understand', 'like', 'things', 'certain', 'way', 'im', 'willing', 'make', 'concessions', 'open', 'compromise']"
Series 10 Episode 05 – The Hot Tub Contamination," Okay. Well, for starters, there’s nothing wrong with keeping our toothbrushes in the same holder.",Amy,"['okay', 'well', 'starter', 'there', 'noth', 'wrong', 'keep', 'toothbrush', 'holder']","[('okay', 'INTJ'), ('well', 'INTJ'), ('starters', 'NOUN'), ('there', 'PRON'), ('s', 'VERB'), ('nothing', 'PRON'), ('wrong', 'ADJ'), ('keeping', 'VERB'), ('toothbrushes', 'NOUN'), ('holder', 'NOUN')]",[],"['okay', 'well', 'starters', 'theres', 'nothing', 'wrong', 'keeping', 'toothbrushes', 'holder']"
Series 10 Episode 05 – The Hot Tub Contamination,What?,Amy,[],[],[],[]
Series 10 Episode 05 – The Hot Tub Contamination,We sleep together once a year. You want other partners?,Amy,"['sleep', 'togeth', 'year', 'want', 'partner']","[('sleep', 'NOUN'), ('together', 'ADV'), ('year', 'NOUN'), ('want', 'VERB'), ('partners', 'NOUN')]",[],"['sleep', 'together', 'year', 'want', 'partners']"
Series 10 Episode 05 – The Hot Tub Contamination,You wanna see other people? Go see other people.,Amy,"['wan', 'na', 'see', 'peopl', 'go', 'see', 'peopl']","[('wan', 'PROPN'), ('na', 'PART'), ('see', 'VERB'), ('people', 'NOUN'), ('go', 'VERB'), ('see', 'VERB'), ('people', 'NOUN')]",[],"['wan', 'na', 'see', 'people', 'go', 'see', 'people']"
Series 10 Episode 05 – The Hot Tub Contamination,Why is nothing easy with him?,Amy,"['noth', 'easi']","[('nothing', 'PRON'), ('easy', 'ADJ')]",[],"['nothing', 'easy']"
Series 10 Episode 05 – The Hot Tub Contamination,I prefer to think of it as high-maintenance.,Amy,"['prefer', 'think', 'highmainten']","[('prefer', 'VERB'), ('think', 'NOUN'), ('highmaintenance', 'NOUN')]",[],"['prefer', 'think', 'highmaintenance']"
Series 10 Episode 05 – The Hot Tub Contamination,I guess I should have known what I was getting myself into.,Amy,"['guess', 'known', 'get']","[('guess', 'VERB'), ('known', 'VERB'), ('getting', 'VERB')]",[],"['guess', 'known', 'getting']"
Series 10 Episode 05 – The Hot Tub Contamination,That’s true.,Amy,"['that', 'true']","[('that', 'PRON'), ('s', 'VERB'), ('true', 'ADJ')]",[],"['thats', 'true']"
Series 10 Episode 05 – The Hot Tub Contamination,You’re not making me feel better.,Amy,"['your', 'make', 'feel', 'better']","[('you', 'PRON'), ('re', 'AUX'), ('making', 'VERB'), ('feel', 'VERB'), ('better', 'ADV')]",[],"['youre', 'making', 'feel', 'better']"
Series 10 Episode 05 – The Hot Tub Contamination," He put a sign up in the bathroom that says, number of days without Amy’s hair on the soap.",Amy,"['put', 'sign', 'bathroom', 'say', 'number', 'day', 'without', 'ami', 'hair', 'soap']","[('put', 'VERB'), ('sign', 'NOUN'), ('bathroom', 'NOUN'), ('says', 'VERB'), ('number', 'NOUN'), ('days', 'NOUN'), ('without', 'ADP'), ('amys', 'PROPN'), ('hair', 'NOUN'), ('soap', 'NOUN')]","[('number days', 'DATE')]","['put', 'sign', 'bathroom', 'says', 'number', 'days', 'without', 'amys', 'hair', 'soap']"
Series 10 Episode 05 – The Hot Tub Contamination,Maybe I should just give in to his stupid bathroom schedule.,Amy,"['mayb', 'give', 'stupid', 'bathroom', 'schedul']","[('maybe', 'ADV'), ('give', 'VERB'), ('stupid', 'ADJ'), ('bathroom', 'NOUN'), ('schedule', 'NOUN')]",[],"['maybe', 'give', 'stupid', 'bathroom', 'schedule']"
Series 10 Episode 05 – The Hot Tub Contamination,But you did.,Amy,[],[],[],[]
Series 10 Episode 05 – The Hot Tub Contamination,It’s just so much easier to give him what he wants.,Amy,"['much', 'easier', 'give', 'want']","[('much', 'ADV'), ('easier', 'ADJ'), ('give', 'NOUN'), ('wants', 'VERB')]",[],"['much', 'easier', 'give', 'wants']"
Series 10 Episode 05 – The Hot Tub Contamination,Me.,Amy,[],[],[],[]
Series 10 Episode 05 – The Hot Tub Contamination,Me. It was mittens.,Amy,['mitten'],"[('mittens', 'NOUN')]",[],['mittens']
Series 10 Episode 05 – The Hot Tub Contamination," That was actually Koothrappali, but I did let him spit it out in my hand.",Amy,"['actual', 'koothrappali', 'let', 'spit', 'hand']","[('actually', 'ADV'), ('koothrappali', 'VERB'), ('let', 'VERB'), ('spit', 'PROPN'), ('hand', 'NOUN')]",[],"['actually', 'koothrappali', 'let', 'spit', 'hand']"
Series 10 Episode 05 – The Hot Tub Contamination," You know, you’re right. I’m in this relationship, too. I need to stand up for myself.",Amy,"['know', 'your', 'right', 'im', 'relationship', 'need', 'stand']","[('know', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('right', 'ADJ'), ('i', 'PRON'), ('m', 'VERB'), ('relationship', 'NOUN'), ('need', 'VERB'), ('stand', 'VERB')]",[],"['know', 'youre', 'right', 'im', 'relationship', 'need', 'stand']"
Series 10 Episode 05 – The Hot Tub Contamination," And if he doesn’t like it, he can move back here.",Amy,"['doesnt', 'like', 'move', 'back']","[('does', 'AUX'), ('nt', 'PART'), ('like', 'VERB'), ('move', 'VERB'), ('back', 'ADV')]",[],"['doesnt', 'like', 'move', 'back']"
Series 10 Episode 05 – The Hot Tub Contamination," It’s a nice enough spot. You know, if I’m going to start standing up for myself, this is exactly the kind of thing…",Amy,"['nice', 'enough', 'spot', 'know', 'im', 'go', 'start', 'stand', 'exactli', 'kind', 'thing…']","[('nice', 'ADJ'), ('enough', 'ADJ'), ('spot', 'NOUN'), ('know', 'VERB'), ('i', 'PRON'), ('m', 'AUX'), ('going', 'VERB'), ('start', 'NOUN'), ('standing', 'VERB'), ('exactly', 'ADV'), ('kind', 'ADJ'), ('thing', 'NOUN'), ('…', 'PUNCT')]",[],"['nice', 'enough', 'spot', 'know', 'im', 'going', 'start', 'standing', 'exactly', 'kind', 'thing…']"
Series 10 Episode 05 – The Hot Tub Contamination," Oh, hi. Hi.",Amy,"['oh', 'hi', 'hi']","[('oh', 'INTJ'), ('hi', 'INTJ'), ('hi', 'INTJ')]",[],"['oh', 'hi', 'hi']"
Series 10 Episode 05 – The Hot Tub Contamination,Oh. Really?,Amy,"['oh', 'realli']","[('oh', 'INTJ'), ('really', 'ADV')]",[],"['oh', 'really']"
Series 10 Episode 05 – The Hot Tub Contamination,I would love to.,Amy,"['would', 'love']","[('would', 'AUX'), ('love', 'VERB')]",[],"['would', 'love']"
Series 10 Episode 06 – The Foetal Kick Catalyst," You know, with us living together, maybe we could think about having people over.",Amy,"['know', 'us', 'live', 'togeth', 'mayb', 'could', 'think', 'peopl']","[('know', 'VERB'), ('us', 'PRON'), ('living', 'VERB'), ('together', 'ADV'), ('maybe', 'ADV'), ('could', 'AUX'), ('think', 'VERB'), ('people', 'NOUN')]",[],"['know', 'us', 'living', 'together', 'maybe', 'could', 'think', 'people']"
Series 10 Episode 06 – The Foetal Kick Catalyst,You know what I meant.,Amy,"['know', 'meant']","[('know', 'VERB'), ('meant', 'VERB')]",[],"['know', 'meant']"
Series 10 Episode 06 – The Foetal Kick Catalyst,I’m sorry I mentioned it.,Amy,"['im', 'sorri', 'mention']","[('i', 'PRON'), ('m', 'AUX'), ('sorry', 'ADJ'), ('mentioned', 'VERB')]",[],"['im', 'sorry', 'mentioned']"
Series 10 Episode 06 – The Foetal Kick Catalyst,What’s going on here?,Amy,"['what', 'go']","[('what', 'PRON'), ('s', 'AUX'), ('going', 'VERB')]",[],"['whats', 'going']"
Series 10 Episode 06 – The Foetal Kick Catalyst," Well, that’s so nice. Who’s coming?",Amy,"['well', 'that', 'nice', 'who', 'come']","[('well', 'INTJ'), ('that', 'PRON'), ('s', 'VERB'), ('nice', 'ADJ'), ('who', 'PRON'), ('s', 'AUX'), ('coming', 'VERB')]",[],"['well', 'thats', 'nice', 'whos', 'coming']"
Series 10 Episode 06 – The Foetal Kick Catalyst,You mean the Romanian lady on the second floor?,Amy,"['mean', 'romanian', 'ladi', 'second', 'floor']","[('mean', 'VERB'), ('romanian', 'ADJ'), ('lady', 'PROPN'), ('second', 'PROPN'), ('floor', 'NOUN')]","[('second', 'ORDINAL')]","['mean', 'romanian', 'lady', 'second', 'floor']"
Series 10 Episode 06 – The Foetal Kick Catalyst,That’s an odd mix of people.,Amy,"['that', 'odd', 'mix', 'peopl']","[('that', 'PRON'), ('s', 'VERB'), ('odd', 'ADJ'), ('mix', 'NOUN'), ('people', 'NOUN')]",[],"['thats', 'odd', 'mix', 'people']"
Series 10 Episode 06 – The Foetal Kick Catalyst,You never went into that haunted house.,Amy,"['never', 'went', 'haunt', 'hous']","[('never', 'ADV'), ('went', 'VERB'), ('haunted', 'ADJ'), ('house', 'NOUN')]",[],"['never', 'went', 'haunted', 'house']"
Series 10 Episode 06 – The Foetal Kick Catalyst," Well, thank you, Sheldon. This is a fun surprise.",Amy,"['well', 'thank', 'sheldon', 'fun', 'surpris']","[('well', 'INTJ'), ('thank', 'VERB'), ('sheldon', 'NOUN'), ('fun', 'NOUN'), ('surprise', 'NOUN')]",[],"['well', 'thank', 'sheldon', 'fun', 'surprise']"
